Model,trace,t,lam,alpha,alpha_s,action,split,N_L,N_T,j,m,Tput_L,Tput_T,TTFT_L_s,req_lat_T_s,devices_draining,devices_kept,tokens_lost,target,load_L,load_T,served_by_L,served_by_T,spare_T,excess_L,spilled,unmet,eff_ttft_s,served_total,cap_L,cap_T,derate,ledger,ledger_lat,shadow,draining_now,kv_slack_L,kv_slack_T
Llama2-7B,5_slow_ramp,1590.0,6383.025000000001,0.1114742698191933,0.1052268663571823,HOLD,16xTP1/N_T16,16.0,16.0,16.0,1.0,5366.4,6239.1,0.782,10.832,0,,0.0,,711.5430511126564,5671.4819488873445,711.5430511126564,5671.4819488873445,567.6180511126558,0.0,0.0,0.0,0.7819999999999999,6383.025000000001,5366.4,6239.1,1.0,-169730.43749999962,-26590189.194090765,1xTP1/N_T31,False,1.725,3.812
Llama2-7B,5_slow_ramp,1620.0,6383.025000000001,0.11265646731571624,0.10640894250291949,HOLD,16xTP1/N_T16,16.0,16.0,16.0,1.0,5366.4,6239.1,0.782,10.832,0,,0.0,,719.0890472878997,5663.935952712101,719.0890472878997,5663.935952712101,575.1640472878989,0.0,0.0,0.0,0.782,6383.0250000000015,5366.4,6239.1,1.0,-169730.4374999996,-27224417.75081747,1xTP1/N_T31,False,1.725,3.812
Llama2-7B,5_slow_ramp,1650.0,6383.025000000001,0.1138386648122392,0.10759103795600171,HOLD,16xTP1/N_T16,16.0,16.0,16.0,1.0,5366.4,6239.1,0.782,10.832,0,,0.0,,726.6350434631431,5656.389956536857,726.6350434631431,5656.389956536857,582.7100434631429,0.0,0.0,0.0,0.782,6383.025000000001,5366.4,6239.1,1.0,-169730.4374999996,-27854945.222800102,1xTP1/N_T31,False,1.725,3.812
Llama2-7B,5_slow_ramp,1680.0,6383.025000000001,0.11502086230876214,0.10877314964456114,HOLD,16xTP1/N_T16,16.0,16.0,16.0,1.0,5366.4,6239.1,0.782,10.832,0,,0.0,,734.1810396383866,5648.843960361613,734.1810396383866,5648.843960361613,590.2560396383869,0.0,0.0,0.0,0.7819999999999999,6383.025,5366.4,6239.1,1.0,-169730.4374999996,-28481771.610038664,1xTP1/N_T31,False,1.725,3.812
Llama2-7B,5_slow_ramp,1710.0,6383.025000000001,0.11620305980528509,0.10995527498547517,HOLD,16xTP1/N_T16,16.0,16.0,16.0,1.0,5366.4,6239.1,0.782,10.832,0,,0.0,,741.7270358136299,5641.29796418637,741.7270358136299,5641.29796418637,597.80203581363,0.0,0.0,0.0,0.782,6383.025000000001,5366.4,6239.1,1.0,-169730.43749999956,-29104896.912533153,1xTP1/N_T31,False,1.725,3.812
Llama2-7B,5_slow_ramp,1740.0,6383.025000000001,0.11738525730180804,0.11113741180660523,HOLD,16xTP1/N_T16,16.0,16.0,16.0,1.0,5366.4,6239.1,0.782,10.832,0,,0.0,,749.2730319888733,5633.751968011127,749.2730319888733,5633.751968011127,605.3480319888731,0.0,0.0,0.0,0.782,6383.025000000001,5366.4,6239.1,1.0,-169730.43749999956,-29724321.13028357,1xTP1/N_T31,False,1.725,3.812
Llama2-7B,5_slow_ramp,1770.0,6383.025000000001,0.11856745479833099,0.11231955828140781,HOLD,16xTP1/N_T16,16.0,16.0,16.0,1.0,5366.4,6239.1,0.782,10.832,0,,0.0,,756.8190281641167,5626.205971835884,756.8190281641167,5626.205971835884,612.8940281641162,0.0,0.0,0.0,0.7820000000000001,6383.025000000001,5366.4,6239.1,1.0,-169730.43749999956,-30340044.263289917,1xTP1/N_T31,False,1.725,3.812
Llama2-7B,5_slow_ramp,1800.0,6383.025000000001,0.11974965229485393,0.113501712873949,HOLD,16xTP1/N_T16,16.0,16.0,16.0,1.0,5366.4,6239.1,0.782,10.832,0,,0.0,,764.36502433936,5618.659975660641,764.36502433936,5618.659975660641,620.4400243393593,0.0,0.0,0.0,0.782,6383.0250000000015,5366.4,6239.1,1.0,-169730.43749999953,-30952066.311552193,1xTP1/N_T31,False,1.725,3.812
Llama2-7B,5_slow_ramp,1830.0,6383.025000000001,0.12093184979137689,0.11468387429266749,HOLD,16xTP1/N_T16,16.0,16.0,16.0,1.0,5366.4,6239.1,0.782,10.832,0,,0.0,,771.9110205146035,5611.113979485397,771.9110205146035,5611.113979485397,627.9860205146033,0.0,0.0,0.0,0.782,6383.025000000001,5366.4,6239.1,1.0,-169730.43749999953,-31560387.275070395,1xTP1/N_T31,False,1.725,3.812
Llama2-7B,5_slow_ramp,1860.0,6383.025000000001,0.12211404728789983,0.115866041451494,HOLD,16xTP1/N_T16,16.0,16.0,16.0,1.0,5366.4,6239.1,0.782,10.832,0,,0.0,,779.4570166898469,5603.567983310153,779.4570166898469,5603.567983310153,635.5320166898473,0.0,0.0,0.0,0.7820000000000001,6383.025,5366.4,6239.1,1.0,-169730.43749999953,-32165007.153844528,1xTP1/N_T31,False,1.725,3.812
Llama2-7B,5_slow_ramp,1890.0,6383.025000000001,0.12329624478442278,0.11704821343715677,HOLD,16xTP1/N_T16,16.0,16.0,16.0,1.0,5366.4,6239.1,0.782,10.832,0,,0.0,,787.0030128650902,5596.02198713491,787.0030128650902,5596.02198713491,643.0780128650904,0.0,0.0,0.0,0.782,6383.025000000001,5366.4,6239.1,1.0,-169730.4374999995,-32765925.947874587,1xTP1/N_T31,False,1.725,3.812
Llama2-7B,5_slow_ramp,1920.0,6383.025000000001,0.12447844228094573,0.11823038948168885,HOLD,16xTP1/N_T16,16.0,16.0,16.0,1.0,5366.4,6239.1,0.782,10.832,0,,0.0,,794.5490090403337,5588.475990959667,794.5490090403337,5588.475990959667,650.6240090403335,0.0,0.0,0.0,0.782,6383.025000000001,5366.4,6239.1,1.0,-169730.4374999995,-33363143.657160576,1xTP1/N_T31,False,1.725,3.812
Llama2-7B,5_slow_ramp,1950.0,6383.025000000001,0.12566063977746866,0.11941256893930956,HOLD,16xTP1/N_T16,16.0,16.0,16.0,1.0,5366.4,6239.1,0.782,10.832,0,,0.0,,802.095005215577,5580.929994784424,802.095005215577,5580.929994784424,658.1700052155766,0.0,0.0,0.0,0.782,6383.025000000001,5366.4,6239.1,1.0,-169730.4374999995,-33956660.281702496,1xTP1/N_T31,False,1.725,3.812
Llama2-7B,5_slow_ramp,1980.0,6383.025000000001,0.12684283727399162,0.12059475126698428,HOLD,16xTP1/N_T16,16.0,16.0,16.0,1.0,5366.4,6239.1,0.782,10.832,0,,0.0,,809.6410013908204,5573.383998609181,809.6410013908204,5573.383998609181,665.7160013908197,0.0,0.0,0.0,0.782,6383.0250000000015,5366.4,6239.1,1.0,-169730.43749999948,-34546475.82150034,1xTP1/N_T31,False,1.725,3.812
Llama2-7B,5_slow_ramp,2010.0,6383.025000000001,0.12802503477051458,0.12177693600807714,HOLD,16xTP1/N_T16,16.0,16.0,16.0,1.0,5366.4,6239.1,0.782,10.832,0,,0.0,,817.1869975660638,5565.838002433937,817.1869975660638,5565.838002433937,673.2619975660637,0.0,0.0,0.0,0.782,6383.025000000001,5366.4,6239.1,1.0,-169730.43749999948,-35132590.27655411,1xTP1/N_T31,False,1.725,3.812
Llama2-7B,5_slow_ramp,2040.0,6383.025000000001,0.1292072322670375,0.12295912277860464,HOLD,16xTP1/N_T16,16.0,16.0,16.0,1.0,5366.4,6239.1,0.782,10.832,0,,0.0,,824.7329937413072,5558.292006258694,824.7329937413072,5558.292006258694,680.8079937413067,0.0,0.0,0.0,0.782,6383.025000000001,5366.4,6239.1,1.0,-169730.43749999948,-35715003.64686381,1xTP1/N_T31,False,1.725,3.812
Llama2-7B,5_slow_ramp,2070.0,6383.025000000001,0.13038942976356047,0.12414131125567648,HOLD,16xTP1/N_T16,16.0,16.0,16.0,1.0,5366.4,6239.1,0.782,10.832,0,,0.0,,832.2789899165506,5550.74601008345,832.2789899165506,5550.74601008345,688.3539899165507,0.0,0.0,0.0,0.782,6383.025000000001,5366.4,6239.1,1.0,-169730.43749999945,-36293715.93242944,1xTP1/N_T31,False,1.725,3.812
Llama2-7B,5_slow_ramp,2100.0,6383.025000000001,0.13157162726008342,0.12532350116777533,HOLD,16xTP1/N_T16,16.0,16.0,16.0,1.0,5366.4,6239.1,0.782,10.832,0,,0.0,,839.824986091794,5543.2000139082065,839.824986091794,5543.2000139082065,695.8999860917938,0.0,0.0,0.0,0.782,6383.025000000001,5366.4,6239.1,1.0,-169730.43749999945,-36868727.133251,1xTP1/N_T31,False,1.725,3.812
Llama2-7B,5_slow_ramp,2130.0,6383.025000000001,0.13275382475660635,0.12650569228658323,HOLD,16xTP1/N_T16,16.0,16.0,16.0,1.0,5366.4,6239.1,0.782,10.832,0,,0.0,,847.3709822670373,5535.654017732963,847.3709822670373,5535.654017732963,703.4459822670369,0.0,0.0,0.0,0.782,6383.025000000001,5366.4,6239.1,1.0,-169730.43749999945,-37440037.24932848,1xTP1/N_T31,False,1.725,3.812
Llama2-7B,5_slow_ramp,2160.0,6383.025000000001,0.1339360222531293,0.12768788442010845,HOLD,16xTP1/N_T16,16.0,16.0,16.0,1.0,5366.4,6239.1,0.782,10.832,0,,0.0,,854.9169784422808,5528.10802155772,854.9169784422808,5528.10802155772,710.99197844228,0.0,0.0,0.0,0.782,6383.0250000000015,5366.4,6239.1,1.0,-169730.43749999942,-38007646.280661896,1xTP1/N_T31,False,1.725,3.812
Llama2-7B,5_slow_ramp,2190.0,6383.025000000001,0.13511821974965227,0.12887007740690584,HOLD,16xTP1/N_T16,16.0,16.0,16.0,1.0,5366.4,6239.1,0.782,10.832,0,,0.0,,862.4629746175242,5520.562025382476,862.4629746175242,5520.562025382476,718.537974617524,0.0,0.0,0.0,0.782,6383.025000000001,5366.4,6239.1,1.0,-169730.43749999942,-38571554.22725124,1xTP1/N_T31,False,1.725,3.812
Llama2-7B,5_slow_ramp,2220.0,6383.025000000001,0.1363004172461752,0.13005227111121673,HOLD,16xTP1/N_T16,16.0,16.0,16.0,1.0,5366.4,6239.1,0.782,10.832,0,,0.0,,870.0089707927675,5513.016029207232,870.0089707927675,5513.016029207232,726.083970792768,0.0,0.0,0.0,0.782,6383.025,5366.4,6239.1,1.0,-169730.43749999942,-39131761.08909651,1xTP1/N_T31,False,1.725,3.812
Llama2-7B,5_slow_ramp,2250.0,6383.025000000001,0.13748261474269816,0.13123446541888215,HOLD,16xTP1/N_T16,16.0,16.0,16.0,1.0,5366.4,6239.1,0.782,10.832,0,,0.0,,877.554966968011,5505.470033031989,877.554966968011,5505.470033031989,733.6299669680111,0.0,0.0,0.0,0.782,6383.025000000001,5366.4,6239.1,1.0,-169730.4374999994,-39688266.866197705,1xTP1/N_T31,False,1.725,3.812
Llama2-7B,5_slow_ramp,2280.0,6383.025000000001,0.1386648122392211,0.13241666023390625,HOLD,16xTP1/N_T16,16.0,16.0,16.0,1.0,5366.4,6239.1,0.782,10.832,0,,0.0,,885.1009631432544,5497.924036856746,885.1009631432544,5497.924036856746,741.1759631432542,0.0,0.0,0.0,0.782,6383.025000000001,5366.4,6239.1,1.0,-169730.4374999994,-40241071.558554836,1xTP1/N_T31,False,1.725,3.812
Llama2-7B,5_slow_ramp,2310.0,6383.025000000001,0.13984700973574404,0.1335988554755664,HOLD,16xTP1/N_T16,16.0,16.0,16.0,1.0,5366.4,6239.1,0.782,10.832,0,,0.0,,892.6469593184977,5490.378040681503,892.6469593184977,5490.378040681503,748.7219593184973,0.0,0.0,0.0,0.782,6383.025000000001,5366.4,6239.1,1.0,-169730.4374999994,-40790175.16616789,1xTP1/N_T31,False,1.725,3.812
Llama2-7B,5_slow_ramp,2340.0,6383.025000000001,0.141029207232267,0.13478105107598334,HOLD,16xTP1/N_T16,16.0,16.0,16.0,1.0,5366.4,6239.1,0.782,10.832,0,,0.0,,900.1929554937411,5482.83204450626,900.1929554937411,5482.83204450626,756.2679554937404,0.0,0.0,0.0,0.782,6383.0250000000015,5366.4,6239.1,1.0,-169730.43749999936,-41335577.689036876,1xTP1/N_T31,False,1.725,3.812
Llama2-7B,5_slow_ramp,2370.0,6383.025000000001,0.14221140472878996,0.13596324697807755,HOLD,16xTP1/N_T16,16.0,16.0,16.0,1.0,5366.4,6239.1,0.782,10.832,0,,0.0,,907.7389516689846,5475.286048331016,907.7389516689846,5475.286048331016,763.8139516689844,0.0,0.0,0.0,0.782,6383.025000000001,5366.4,6239.1,1.0,-169730.43749999936,-41877279.127161786,1xTP1/N_T31,False,1.725,3.812
Llama2-7B,5_slow_ramp,2400.0,6383.025000000001,0.1433936022253129,0.13714544313385107,HOLD,16xTP1/N_T16,16.0,16.0,16.0,1.0,5366.4,6239.1,0.782,10.832,0,,0.0,,915.2849478442279,5467.740052155773,915.2849478442279,5467.740052155773,771.3599478442275,0.0,0.0,0.0,0.782,6383.025000000001,5366.4,6239.1,1.0,-169730.43749999936,-42415279.48054263,1xTP1/N_T31,False,1.725,3.812
Llama2-7B,5_slow_ramp,2430.0,6383.025000000001,0.14457579972183585,0.13832763950294263,HOLD,16xTP1/N_T16,16.0,16.0,16.0,1.0,5366.4,6239.1,0.782,10.832,0,,0.0,,922.8309440194713,5460.194055980529,922.8309440194713,5460.194055980529,778.9059440194715,0.0,0.0,0.0,0.782,6383.025000000001,5366.4,6239.1,1.0,-169730.43749999933,-42949578.7491794,1xTP1/N_T31,False,1.725,3.812
Llama2-7B,5_slow_ramp,2460.0,6383.025000000001,0.1457579972183588,0.13950983605141257,HOLD,16xTP1/N_T16,16.0,16.0,16.0,1.0,5366.4,6239.1,0.782,10.832,0,,0.0,,930.3769401947147,5452.648059805286,930.3769401947147,5452.648059805286,786.4519401947146,0.0,0.0,0.0,0.782,6383.025000000001,5366.4,6239.1,1.0,-169730.43749999933,-43480176.9330721,1xTP1/N_T31,False,1.725,3.812
Llama2-7B,5_slow_ramp,2490.0,6383.025000000001,0.14694019471488173,0.14069203275072112,HOLD,16xTP1/N_T16,16.0,16.0,16.0,1.0,5366.4,6239.1,0.782,10.832,0,,0.0,,937.922936369958,5445.102063630043,937.922936369958,5445.102063630043,793.9979363699576,0.0,0.0,0.0,0.782,6383.025000000001,5366.4,6239.1,1.0,-169730.43749999933,-44007074.03222072,1xTP1/N_T31,False,1.725,3.812
Llama2-7B,5_slow_ramp,2520.0,6383.025000000001,0.1481223922114047,0.14187422957686935,HOLD,16xTP1/N_T16,16.0,16.0,16.0,1.0,5366.4,6239.1,0.782,10.832,0,,0.0,,945.4689325452015,5437.5560674548,945.4689325452015,5437.5560674548,801.5439325452007,0.0,0.0,0.0,0.782,6383.0250000000015,5366.4,6239.1,1.0,-169730.4374999993,-44530270.04662528,1xTP1/N_T31,False,1.725,3.812
Llama2-7B,5_slow_ramp,2550.0,6383.025000000001,0.14930458970792765,0.1430564265096766,HOLD,16xTP1/N_T16,16.0,16.0,16.0,1.0,5366.4,6239.1,0.782,10.832,0,,0.0,,953.0149287204449,5430.010071279556,953.0149287204449,5430.010071279556,809.0899287204447,0.0,0.0,0.0,0.782,6383.025000000001,5366.4,6239.1,1.0,-169730.4374999993,-45049764.97628576,1xTP1/N_T31,False,1.725,3.812
Llama2-7B,5_slow_ramp,2580.0,6383.025000000001,0.15048678720445058,0.14423862353217304,HOLD,16xTP1/N_T16,16.0,16.0,16.0,1.0,5366.4,6239.1,0.782,10.832,0,,0.0,,960.5609248956882,5422.464075104312,960.5609248956882,5422.464075104312,816.6359248956887,0.0,0.0,0.0,0.782,6383.025,5366.4,6239.1,1.0,-169730.4374999993,-45565558.821202174,1xTP1/N_T31,False,1.725,3.812
Llama2-7B,5_slow_ramp,2610.0,6383.025000000001,0.15166898470097354,0.1454208206300888,HOLD,16xTP1/N_T16,16.0,16.0,16.0,1.0,5366.4,6239.1,0.782,10.832,0,,0.0,,968.1069210709317,5414.9180789290685,968.1069210709317,5414.9180789290685,824.1819210709318,0.0,0.0,0.0,0.782,6383.025000000001,5366.4,6239.1,1.0,-169730.43749999927,-46077651.58137451,1xTP1/N_T31,False,1.725,3.812
Llama2-7B,5_slow_ramp,2640.0,6383.025000000001,0.1528511821974965,0.1466030177914244,HOLD,16xTP1/N_T16,16.0,16.0,16.0,1.0,5366.4,6239.1,0.782,10.832,0,,0.0,,975.6529172461751,5407.372082753825,975.6529172461751,5407.372082753825,831.7279172461749,0.0,0.0,0.0,0.782,6383.025000000001,5366.4,6239.1,1.0,-169730.43749999927,-46586043.25680278,1xTP1/N_T31,False,1.725,3.812
Llama2-7B,5_slow_ramp,2670.0,6383.025000000001,0.15403337969401942,0.1477852150060895,HOLD,16xTP1/N_T16,16.0,16.0,16.0,1.0,5366.4,6239.1,0.782,10.832,0,,0.0,,983.1989134214184,5399.826086578582,983.1989134214184,5399.826086578582,839.273913421418,0.0,0.0,0.0,0.782,6383.025000000001,5366.4,6239.1,1.0,-169730.43749999927,-47090733.84748698,1xTP1/N_T31,False,1.725,3.812
Llama2-7B,5_slow_ramp,2700.0,6383.025000000001,0.15521557719054238,0.14896741226559918,HOLD,16xTP1/N_T16,16.0,16.0,16.0,1.0,5366.4,6239.1,0.782,10.832,0,,0.0,,990.7449095966618,5392.280090403339,990.7449095966618,5392.280090403339,846.8199095966611,0.0,0.0,0.0,0.782,6383.0250000000015,5366.4,6239.1,1.0,-169730.43749999924,-47591723.353427105,1xTP1/N_T31,False,1.725,3.812
Llama2-7B,5_slow_ramp,2730.0,6383.025000000001,0.15639777468706534,0.15014960956281853,HOLD,16xTP1/N_T16,16.0,16.0,16.0,1.0,5366.4,6239.1,0.782,10.832,0,,0.0,,998.2909057719053,5384.734094228095,998.2909057719053,5384.734094228095,854.3659057719051,0.0,0.0,0.0,0.782,6383.025000000001,5366.4,6239.1,1.0,-169730.43749999924,-48089011.774623156,1xTP1/N_T31,False,1.725,3.812
Llama2-7B,5_slow_ramp,2760.0,6383.025000000001,0.15757997218358827,0.1513318068917478,HOLD,16xTP1/N_T16,16.0,16.0,16.0,1.0,5366.4,6239.1,0.782,10.832,0,,0.0,,1005.8369019471486,5377.188098052852,1005.8369019471486,5377.188098052852,861.9119019471482,0.0,0.0,0.0,0.782,6383.025000000001,5366.4,6239.1,1.0,-169730.43749999924,-48582599.11107514,1xTP1/N_T31,False,1.725,3.812
Llama2-7B,5_slow_ramp,2790.0,6383.025000000001,0.15876216968011123,0.15251400424734182,HOLD,16xTP1/N_T16,16.0,16.0,16.0,1.0,5366.4,6239.1,0.782,10.832,0,,0.0,,1013.382898122392,5369.642101877608,1013.382898122392,5369.642101877608,869.4578981223922,0.0,0.0,0.0,0.782,6383.025000000001,5366.4,6239.1,1.0,-169730.4374999992,-49072485.36278305,1xTP1/N_T31,False,1.725,3.812
Llama2-7B,5_slow_ramp,2820.0,6383.025000000001,0.15994436717663418,0.15369620162535816,HOLD,16xTP1/N_T16,16.0,16.0,16.0,1.0,5366.4,6239.1,0.782,10.832,0,,0.0,,1020.9288942976355,5362.096105702365,1020.9288942976355,5362.096105702365,877.0038942976353,0.0,0.0,0.0,0.782,6383.025000000001,5366.4,6239.1,1.0,-169730.4374999992,-49558670.52974689,1xTP1/N_T31,False,1.725,3.812
Llama2-7B,5_slow_ramp,2850.0,6383.025000000001,0.1611265646731571,0.1548783990222293,HOLD,16xTP1/N_T16,16.0,16.0,16.0,1.0,5366.4,6239.1,0.782,10.832,0,,0.0,,1028.4748904728788,5354.550109527122,1028.4748904728788,5354.550109527122,884.5498904728784,0.0,0.0,0.0,0.782,6383.025000000001,5366.4,6239.1,1.0,-169730.4374999992,-50041154.611966655,1xTP1/N_T31,False,1.725,3.812
Llama2-7B,5_slow_ramp,2880.0,6383.025000000001,0.16230876216968007,0.1560605964349554,HOLD,16xTP1/N_T16,16.0,16.0,16.0,1.0,5366.4,6239.1,0.782,10.832,0,,0.0,,1036.0208866481223,5347.004113351879,1036.0208866481223,5347.004113351879,892.0958866481214,0.0,0.0,0.0,0.782,6383.0250000000015,5366.4,6239.1,1.0,-169730.43749999919,-50519937.60944235,1xTP1/N_T31,False,1.725,3.812
Llama2-7B,5_slow_ramp,2910.0,6383.025000000001,0.16349095966620303,0.1572427938610139,HOLD,16xTP1/N_T16,16.0,16.0,16.0,1.0,5366.4,6239.1,0.782,10.832,0,,0.0,,1043.5668828233656,5339.458117176635,1043.5668828233656,5339.458117176635,899.6418828233654,0.0,0.0,0.0,0.782,6383.025000000001,5366.4,6239.1,1.0,-169730.43749999919,-50995019.52217398,1xTP1/N_T31,False,1.725,3.812
Llama2-7B,5_slow_ramp,2940.0,6383.025000000001,0.16467315716272596,0.15842499129828352,HOLD,16xTP1/N_T16,16.0,16.0,16.0,1.0,5366.4,6239.1,0.782,10.832,0,,0.0,,1051.112878998609,5331.912121001391,1051.112878998609,5331.912121001391,907.1878789986094,0.0,0.0,0.0,0.782,6383.025,5366.4,6239.1,1.0,-169730.43749999919,-51466400.35016153,1xTP1/N_T31,False,1.725,3.812
Llama2-7B,5_slow_ramp,2970.0,6383.025000000001,0.16585535465924892,0.1596071887449806,HOLD,16xTP1/N_T16,16.0,16.0,16.0,1.0,5366.4,6239.1,0.782,10.832,0,,0.0,,1058.6588751738525,5324.366124826148,1058.6588751738525,5324.366124826148,914.7338751738525,0.0,0.0,0.0,0.782,6383.025000000001,5366.4,6239.1,1.0,-169730.43749999916,-51934080.09340501,1xTP1/N_T31,False,1.725,3.812
Llama2-7B,5_slow_ramp,3000.0,6383.025000000001,0.16703755215577187,0.16078938619960512,HOLD,16xTP1/N_T16,16.0,16.0,16.0,1.0,5366.4,6239.1,0.782,10.832,0,,0.0,,1066.2048713490958,5316.820128650905,1066.2048713490958,5316.820128650905,922.2798713490956,0.0,0.0,0.0,0.782,6383.025000000001,5366.4,6239.1,1.0,-169730.43749999916,-52398058.75190442,1xTP1/N_T31,False,1.725,3.812
Llama2-7B,5_slow_ramp,3030.0,6383.025000000001,0.1682197496522948,0.16197158366089584,HOLD,16xTP1/N_T16,16.0,16.0,16.0,1.0,5366.4,6239.1,0.782,10.832,0,,0.0,,1073.7508675243391,5309.274132475662,1073.7508675243391,5309.274132475662,929.8258675243387,0.0,0.0,0.0,0.782,6383.025000000001,5366.4,6239.1,1.0,-169730.43749999916,-52858336.32565976,1xTP1/N_T31,False,1.725,3.812
Llama2-7B,5_slow_ramp,3060.0,6383.025000000001,0.16940194714881776,0.16315378112779214,HOLD,16xTP1/N_T16,16.0,16.0,16.0,1.0,5366.4,6239.1,0.782,10.832,0,,0.0,,1081.2968636995827,5301.728136300419,1081.2968636995827,5301.728136300419,937.3718636995818,0.0,0.0,0.0,0.782,6383.0250000000015,5366.4,6239.1,1.0,-169730.43749999913,-53314912.814671025,1xTP1/N_T31,False,1.725,3.812
Llama2-7B,5_slow_ramp,3090.0,6383.025000000001,0.17058414464534072,0.16433597859940213,HOLD,16xTP1/N_T16,16.0,16.0,16.0,1.0,5366.4,6239.1,0.782,10.832,0,,0.0,,1088.842859874826,5294.182140125175,1088.842859874826,5294.182140125175,944.9178598748258,0.0,0.0,0.0,0.782,6383.025000000001,5366.4,6239.1,1.0,-169730.43749999913,-53767788.21893822,1xTP1/N_T31,False,1.725,3.812
Llama2-7B,5_slow_ramp,3120.0,6383.025000000001,0.17176634214186365,0.16551817607497588,HOLD,16xTP1/N_T16,16.0,16.0,16.0,1.0,5366.4,6239.1,0.782,10.832,0,,0.0,,1096.3888560500693,5286.6361439499315,1096.3888560500693,5286.6361439499315,952.4638560500689,0.0,0.0,0.0,0.782,6383.025000000001,5366.4,6239.1,1.0,-169730.43749999913,-54216962.53846134,1xTP1/N_T31,False,1.725,3.812
Llama2-7B,5_slow_ramp,3150.0,6383.025000000001,0.1729485396383866,0.1667003735538827,HOLD,16xTP1/N_T16,16.0,16.0,16.0,1.0,5366.4,6239.1,0.782,10.832,0,,0.0,,1103.9348522253129,5279.0901477746875,1103.9348522253129,5279.0901477746875,960.0098522253129,0.0,0.0,0.0,0.782,6383.025000000001,5366.4,6239.1,1.0,-169730.4374999991,-54662435.773240395,1xTP1/N_T31,False,1.725,3.812
Llama2-7B,5_slow_ramp,3180.0,6383.025000000001,0.17413073713490956,0.16788257103559232,HOLD,16xTP1/N_T16,16.0,16.0,16.0,1.0,5366.4,6239.1,0.782,10.832,0,,0.0,,1111.4808484005562,5271.544151599444,1111.4808484005562,5271.544151599444,967.555848400556,0.0,0.0,0.0,0.782,6383.025000000001,5366.4,6239.1,1.0,-169730.4374999991,-55104207.923275374,1xTP1/N_T31,False,1.725,3.812
Llama2-7B,5_slow_ramp,3210.0,6383.025000000001,0.1753129346314325,0.1690647685196588,HOLD,16xTP1/N_T16,16.0,16.0,16.0,1.0,5366.4,6239.1,0.782,10.832,0,,0.0,,1119.0268445757995,5263.998155424201,1119.0268445757995,5263.998155424201,975.1018445757991,0.0,0.0,0.0,0.782,6383.025000000001,5366.4,6239.1,1.0,-169730.4374999991,-55542278.98856628,1xTP1/N_T31,False,1.725,3.812
Llama2-7B,5_slow_ramp,3240.0,6383.025000000001,0.17649513212795545,0.17024696600570713,HOLD,16xTP1/N_T16,16.0,16.0,16.0,1.0,5366.4,6239.1,0.782,10.832,0,,0.0,,1126.572840751043,5256.452159248958,1126.572840751043,5256.452159248958,982.6478407510422,0.0,0.0,0.0,0.782,6383.0250000000015,5366.4,6239.1,1.0,-169730.43749999907,-55976648.96911312,1xTP1/N_T31,False,1.725,3.812
Llama2-7B,5_slow_ramp,3270.0,6383.025000000001,0.1776773296244784,0.17142916349342202,HOLD,16xTP1/N_T16,16.0,16.0,16.0,1.0,5366.4,6239.1,0.782,10.832,0,,0.0,,1134.1188369262863,5248.906163073714,1134.1188369262863,5248.906163073714,990.1938369262862,0.0,0.0,0.0,0.782,6383.025000000001,5366.4,6239.1,1.0,-169730.43749999907,-56407317.864915885,1xTP1/N_T31,False,1.725,3.812
Llama2-7B,5_slow_ramp,3300.0,6383.025000000001,0.17885952712100134,0.1726113609825383,HOLD,16xTP1/N_T16,16.0,16.0,16.0,1.0,5366.4,6239.1,0.782,10.832,0,,0.0,,1141.6648331015297,5241.36016689847,1141.6648331015297,5241.36016689847,997.7398331015302,0.0,0.0,0.0,0.782,6383.025,5366.4,6239.1,1.0,-169730.43749999907,-56834285.67597458,1xTP1/N_T31,False,1.725,3.812
Llama2-7B,5_slow_ramp,3330.0,6383.025000000001,0.1800417246175243,0.173793558472833,HOLD,16xTP1/N_T16,16.0,16.0,16.0,1.0,5366.4,6239.1,0.782,10.832,0,,0.0,,1149.2108292767732,5233.814170723227,1149.2108292767732,5233.814170723227,1005.2858292767733,0.0,0.0,0.0,0.782,6383.025000000001,5366.4,6239.1,1.0,-169730.43749999904,-57257552.4022892,1xTP1/N_T31,False,1.725,3.812
Llama2-7B,5_slow_ramp,3360.0,6383.025000000001,0.18122392211404725,0.17497575596411866,HOLD,16xTP1/N_T16,16.0,16.0,16.0,1.0,5366.4,6239.1,0.782,10.832,0,,0.0,,1156.7568254520165,5226.268174547984,1156.7568254520165,5226.268174547984,1012.8318254520163,0.0,0.0,0.0,0.782,6383.025000000001,5366.4,6239.1,1.0,-169730.43749999904,-57677118.04385975,1xTP1/N_T31,False,1.725,3.812
